,age,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality9,personality10,game_categorical,gender_female,gender_male,region_A,region_B,region_C,region_D,region_E,horoscope_Aquarius,horoscope_Aries,horoscope_Cancer,horoscope_Capricorn,horoscope_Gemini,horoscope_Leo,horoscope_Libra,horoscope_Pisces,horoscope_Sagittarius,horoscope_Scorpio,horoscope_Taurus,horoscope_Virgo
897,32,0.6917,0.779,0.0933,2.0387,0.8404,1.0824,0.9243,1.1152,0.6149,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
898,22,0.0,0.8882,0.6366,1.8583,0.0,0.8136,0.4863,1.0822,1.3789,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
899,28,1.1505,1.4395,0.9489,1.2981,0.3704,1.1841,0.3649,0.6006,1.3163,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900,13,1.3262,0.6217,0.9744,0.9155,0.2187,1.7231,0.3844,0.3769,1.5852,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
901,33,0.5838,0.7384,0.2172,0.4117,0.6823,1.0102,0.8594,1.6283,0.7654,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
902,13,0.8478,1.029,0.4377,2.1162,0.2349,1.3022,0.6814,0.4835,1.0134,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
903,26,0.7955,1.1696,1.1748,0.8129,0.3705,1.1804,0.7737,1.0379,0.5921,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
904,11,0.9394,0.3067,0.8784,1.7208,0.1885,0.7131,0.498,1.0157,0.6953,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
905,22,1.249,1.0553,0.8608,1.4759,0.0996,0.2477,0.1733,1.2955,0.8995,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
906,18,1.3029,0.96,0.737,2.6313,0.207,0.6732,0.4027,1.2956,0.7348,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
907,31,0.9474,1.016,0.9802,0.8019,0.9863,0.6596,0.1388,1.0332,1.2412,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
908,15,0.8862,0.6248,1.2174,1.6207,0.0,1.2616,0.0147,0.9776,0.8642,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
909,16,0.4156,1.1436,1.1379,0.599,0.2326,1.2554,0.9831,0.7198,1.0365,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
910,20,0.9155,1.013,1.3893,2.1546,0.7773,1.1846,0.6066,1.2014,1.2177,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
911,13,1.7579,0.9044,0.1567,0.6184,0.315,0.7644,0.5555,0.775,1.4535,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
912,12,0.3772,1.3569,0.7511,1.1038,0.0,1.3556,0.9961,0.8102,1.1138,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
913,32,1.2518,1.7093,0.7146,1.2084,0.7586,1.6697,0.1566,1.3854,1.0257,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
914,18,0.5538,1.2105,1.2864,1.2815,0.0,1.0062,0.6134,0.3944,0.8269,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,10,1.72,1.2867,0.7509,2.9064,0.1209,0.6864,0.609,1.419,1.6047,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
916,21,0.7652,1.0005,0.3009,1.9245,0.3357,1.3332,0.6016,0.6981,1.2188,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
917,39,0.6055,0.226,1.052,2.8391,0.9389,1.0419,0.6437,0.7335,1.1534,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
918,35,0.4782,0.9821,0.4835,2.258,0.9916,1.408,0.3454,1.7983,0.744,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
919,24,1.0245,0.7383,1.3822,0.8302,0.5434,0.7954,0.6555,0.6802,0.5315,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,10,0.3809,0.5407,0.927,1.1314,0.2699,0.9697,0.8961,0.9007,0.4906,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
921,31,1.2914,1.5264,1.0109,1.1324,1.1216,1.0009,0.5153,0.4513,1.7139,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
922,34,1.1873,1.3778,1.6695,1.4161,0.6235,1.1031,0.6478,1.1226,0.626,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
923,23,1.1202,1.2187,0.8556,2.1431,0.5207,0.5903,0.3666,1.6419,0.87,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
924,12,1.2159,0.8139,1.4531,0.5162,0.2453,1.2158,0.2241,1.2503,1.0212,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
925,22,0.9392,1.1632,0.9236,1.8518,0.3393,1.0685,0.0852,0.8597,0.5891,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
926,38,0.856,1.3594,0.9282,1.1794,1.1092,1.4228,0.2972,1.3392,0.2179,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
927,39,0.8298,1.1014,0.6487,0.5069,0.4319,0.32,0.162,1.1916,1.5226,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
928,29,0.9684,1.2431,1.3137,2.1227,0.7332,0.8752,0.3557,1.487,1.4464,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
929,23,1.0688,1.2285,1.5282,0.4569,0.5342,1.255,0.3056,0.9709,0.3465,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
930,33,1.3992,1.3151,1.1484,1.4666,0.3747,0.4255,0.5478,1.4698,1.7629,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
931,17,1.1407,1.1826,0.7298,2.723,0.3973,1.4352,0.5026,1.391,0.821,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
932,24,1.3006,0.4731,1.5265,2.2488,0.6581,0.4439,0.2954,1.3894,0.8352,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
933,10,0.9855,0.5129,0.9251,1.8606,0.0713,1.212,0.7393,1.1254,0.8602,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
934,17,0.6363,1.0699,1.5058,1.6264,0.5237,0.31,0.9193,1.0951,1.4354,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
935,16,1.0002,1.069,0.7218,2.2788,0.6473,0.9002,0.5875,0.1818,0.6362,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
936,25,0.6678,0.9989,1.221,1.3097,0.5578,0.7871,0.1835,0.7516,1.1542,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
937,27,0.569,0.9779,1.4558,1.9619,0.2084,1.4437,0.2636,1.1862,1.4256,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
938,32,1.018,0.8693,1.0316,0.6164,0.7342,0.3762,0.6231,0.6003,1.1567,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
939,16,0.6195,1.1812,1.1838,2.3969,0.3447,0.6509,0.0559,0.4456,1.4891,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
940,21,1.2783,1.0029,0.6691,1.3099,0.3581,1.2843,0.1734,1.0839,0.9984,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
941,36,2.2258,0.9038,1.1295,2.4532,0.0,1.2658,0.8799,0.7802,1.1373,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
942,31,0.5712,0.8026,0.9373,0.5817,0.0856,1.352,0.0912,1.312,0.4564,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,33,0.7683,1.1555,1.0286,1.151,0.6626,1.0512,0.184,1.5133,0.978,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,21,1.6812,0.5476,0.0309,0.9075,0.0,1.3914,0.8635,0.8135,1.0923,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
945,36,1.0087,0.8669,1.1799,1.189,0.938,0.7201,0.877,1.2124,0.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
946,30,0.6467,0.4131,1.439,2.4758,0.3684,0.1461,0.6684,0.8081,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
947,36,1.0106,1.0005,0.0777,1.2563,0.5339,0.3232,0.6972,1.3281,0.9613,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
948,16,1.1425,1.4351,1.1438,1.6493,0.4449,0.5019,0.2267,1.1873,0.9691,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
949,38,1.1897,0.65,1.9598,1.48,0.5594,0.2892,0.2811,1.4247,1.5016,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,21,0.9946,0.8583,0.2919,0.9942,0.5683,0.0,0.8688,1.473,1.0016,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
951,13,0.8659,0.8688,0.719,0.7911,0.5844,1.0971,0.4872,1.522,1.3594,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
952,18,0.9377,0.6018,1.5123,1.3797,0.159,1.4768,0.8122,0.0,1.3368,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
953,38,0.5615,1.1832,0.747,2.6826,0.9406,1.1399,0.1048,0.805,0.809,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
954,19,1.7568,1.1961,0.8644,0.8577,0.6323,1.1389,0.4082,0.9996,1.1398,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
955,11,1.7884,0.7066,0.5855,0.5408,0.2028,1.2442,0.5546,0.9804,1.4696,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
956,31,1.9004,0.9269,1.3394,1.0743,0.0,0.9721,0.5532,0.5618,1.3883,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
957,28,0.7689,0.8421,1.84,1.3713,0.4143,0.6418,0.4826,0.8358,1.1146,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
958,29,0.7326,0.9167,1.6771,1.076,0.7091,1.592,0.2534,1.3843,0.6356,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
959,26,0.3458,0.4029,0.6565,0.9621,0.1212,1.1116,0.9141,1.6222,0.6331,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
960,33,0.3622,0.8221,0.6675,1.1718,1.03,0.7618,0.5614,0.6359,0.7064,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
961,17,1.619,0.9882,1.5662,1.9556,0.4647,0.7779,0.1467,1.2029,0.8706,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
962,22,1.3985,0.5502,0.5036,2.3005,0.5449,1.4267,0.3354,0.9005,1.2503,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
963,32,1.6328,0.7911,1.2385,1.3094,0.5877,0.719,0.9228,1.1426,1.1706,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
964,31,0.2389,1.1786,1.4507,2.3152,0.9058,1.0117,0.5541,0.8381,1.1921,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
965,39,0.4332,0.531,1.704,2.6243,0.6919,0.4979,0.001,1.314,0.8769,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
966,32,0.8349,0.4592,0.244,2.0862,0.5815,0.9303,0.7512,1.3733,0.5894,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
967,26,1.958,1.0613,1.1893,2.4879,0.2808,1.0413,0.2601,1.0282,0.8816,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
968,36,0.8588,1.1262,1.2202,1.1521,1.0695,1.0646,0.8262,1.2477,0.6034,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
969,26,1.6569,0.6774,0.1284,1.8791,0.4791,1.411,0.7973,0.1914,0.3096,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
970,17,1.1076,1.1426,1.6075,1.316,0.2147,0.3545,0.045,1.3498,0.6402,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
971,14,1.2272,0.4759,1.1117,0.2187,0.0,1.3232,0.1725,0.8591,0.5244,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
972,25,0.4758,0.954,1.9167,2.3182,0.8825,0.8778,0.5525,0.9092,0.8681,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
973,13,0.7127,0.9662,1.0014,1.2976,0.4771,0.5779,0.0742,1.0128,1.6701,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
974,28,0.1406,0.7176,0.6555,1.5433,0.1429,0.7171,0.4901,1.1292,1.3505,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
975,19,0.1916,0.8314,1.4028,0.8362,0.6299,0.9431,0.8264,0.6424,0.6241,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
976,32,0.5181,0.8097,1.5693,1.5882,1.1907,1.277,0.3488,0.24,1.1634,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
977,28,1.2105,1.1067,0.886,1.2284,0.4901,0.619,0.8601,0.6791,0.1844,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
978,21,2.2448,0.795,1.6353,1.6372,0.0687,0.4509,0.9336,1.1396,0.7613,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
979,35,0.6697,0.736,1.6245,1.3571,0.7588,1.1559,0.523,0.4989,0.7681,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
980,34,0.7064,1.3831,0.7051,2.2333,0.3805,1.0919,0.7471,0.8552,1.445,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
981,17,1.7481,0.4828,1.2602,1.3873,0.4334,0.9161,0.0864,0.5482,1.6893,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
982,26,1.4997,1.2126,1.1686,0.5396,0.515,1.2405,0.3879,1.6344,1.1488,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
983,24,1.0944,1.2893,1.5642,2.0733,0.0,1.0434,0.4272,0.9633,0.3762,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
984,25,1.2886,0.7796,1.125,0.7137,0.4192,1.0189,0.1531,0.5755,1.4028,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
985,18,0.2824,1.1645,1.4445,1.4157,0.5434,0.5892,0.7025,0.7965,1.0371,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
986,25,1.1025,1.2216,1.2991,0.8824,0.2573,1.2549,0.0002,0.4414,1.242,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
987,12,0.5619,1.2148,0.7571,1.135,0.1434,1.2138,0.0243,1.0748,1.4216,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
988,20,0.8644,0.965,1.3616,1.4397,0.9066,0.9861,0.5367,0.5994,0.8605,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
989,13,1.3309,1.032,1.6809,2.1923,0.0966,0.9781,0.1008,0.0,1.2818,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
990,21,0.9996,1.2659,0.4096,2.3629,0.5078,1.2008,0.9663,0.6447,1.1696,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
991,20,0.5159,0.8355,0.737,1.6997,0.5424,1.1737,0.4418,1.8377,1.3532,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
992,24,2.4434,0.7983,1.2103,0.8201,0.2518,0.856,0.6845,1.2689,1.1712,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
993,20,0.3437,0.8769,1.4067,2.4644,0.3109,0.9252,0.502,0.708,1.1054,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
994,36,1.9126,1.3282,1.3054,2.3311,0.3323,0.9931,0.2559,0.8844,1.0127,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,31,1.456,1.553,1.117,0.7292,1.3318,0.6422,0.8381,0.7001,0.8612,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
996,16,0.3823,0.8278,0.495,1.2271,0.1344,1.0374,0.3264,1.2326,0.6918,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,11,1.175,0.5525,0.8966,1.947,0.3796,1.376,0.4249,0.2894,1.2654,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
998,10,1.5917,1.3463,0.715,2.2124,0.1622,1.0613,0.2413,1.1019,0.5073,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1000,38,1.482,1.0669,1.2798,1.4902,1.1179,0.2455,0.2719,0.5295,0.5109,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,24,0.4185,1.2934,2.0611,1.9335,0.0,0.729,0.9607,0.5957,0.9457,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1002,25,0.7912,1.4195,1.066,1.9318,0.8327,0.4719,0.5644,1.356,0.2234,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1003,31,1.5029,1.1776,0.6142,1.0545,0.9069,0.7726,0.545,1.1397,1.2502,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1004,37,1.1511,1.2268,0.6625,2.2957,0.2012,1.2477,0.9239,0.9073,0.5311,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1005,36,0.4915,1.28,1.556,0.8011,0.2219,1.029,0.2657,0.9288,1.0842,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1006,17,0.6201,1.0418,0.7072,2.7426,0.445,0.5597,0.0079,1.6559,1.0075,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1007,31,1.0699,1.2047,1.1364,2.5836,0.8234,0.5515,0.9138,1.1061,0.7582,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1008,10,1.9185,1.1191,0.9399,2.4826,0.2032,0.5525,0.3652,1.5636,1.0958,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1009,18,1.2484,0.66,0.675,0.9487,0.0294,1.0791,0.7562,0.9348,1.5084,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1010,18,1.0661,1.01,0.2315,0.4588,0.3127,0.9195,0.8446,1.284,0.9711,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,19,0.6466,1.1992,1.2437,1.6485,0.0833,0.8411,0.5113,0.7606,1.3433,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1012,34,2.2852,1.0754,1.347,2.4942,0.6057,0.3516,0.4458,0.9763,0.7747,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1013,31,0.0,1.0607,1.093,0.5828,0.4955,0.3926,0.7524,0.5755,1.2474,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1014,24,1.0206,0.8883,1.3751,2.1726,0.2215,0.6083,0.1211,1.4055,0.3152,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1015,32,1.1049,1.0648,0.6695,0.9592,1.1729,1.063,0.7411,1.4864,1.2511,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1016,37,1.8121,0.9297,0.627,2.807,0.8814,1.0403,0.1183,0.9717,1.4595,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1017,16,0.8646,1.4318,1.3226,2.0522,0.322,0.7855,0.7326,0.8591,0.8037,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1018,30,1.6414,0.981,0.9455,0.7893,0.9238,1.4908,0.4019,0.357,0.9473,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1019,13,0.5646,1.6953,1.4174,1.9112,0.2032,0.8465,0.9703,0.4104,1.0138,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020,33,0.8411,1.205,0.7695,1.0782,0.5764,1.5599,0.5745,1.5062,0.8906,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1021,17,0.6609,1.3147,1.1902,1.6132,0.4718,1.0189,0.7597,0.7475,1.2202,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022,30,0.8502,0.884,2.099,0.7812,0.475,0.7137,0.7126,1.1122,0.6991,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,39,1.0787,1.3808,0.1996,1.0088,1.5982,1.1154,0.6454,1.0864,1.1021,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1024,32,1.3073,0.747,1.0133,1.9078,0.57,0.3446,0.3821,1.2613,1.3026,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1025,22,0.9404,0.8949,1.168,1.2218,0.676,0.8852,0.6082,0.5503,0.7491,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1026,16,0.9743,1.0091,0.4363,1.8492,0.1621,0.4999,0.2308,0.6805,0.8522,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1027,27,0.0,1.1762,1.3695,1.4958,0.5506,1.0521,0.53,1.1761,1.3577,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1028,31,1.2193,1.1723,1.3569,1.8839,0.8001,1.6425,0.2733,1.2686,0.9135,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1029,19,0.2599,0.7646,1.1744,1.495,0.4571,1.5616,0.9847,1.204,0.9686,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,17,0.814,1.3159,0.1229,2.1937,0.3093,1.0696,0.0886,0.6125,1.3969,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1031,33,0.0,1.6232,1.2162,1.8997,1.174,1.2397,0.2876,0.7884,1.2571,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1032,16,1.7573,1.0185,1.2894,2.072,0.8219,0.8511,0.8393,0.689,0.5538,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1033,38,1.5575,0.8304,0.9488,0.0167,0.0,1.1558,0.5192,0.239,1.0989,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1034,11,0.7075,1.2737,1.2651,0.8736,0.3107,0.5041,0.429,0.7463,0.9137,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1035,34,1.3929,0.8588,1.4402,0.0867,0.6776,1.0583,0.9198,1.0742,1.6817,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1036,36,0.6035,1.2228,0.6286,2.207,1.01,1.164,0.6201,0.7063,0.3691,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1037,28,0.9237,1.364,0.4779,1.065,0.3344,1.4695,0.2792,0.7886,0.999,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1038,25,0.4008,1.1438,1.4302,2.0208,0.3533,1.5601,0.1452,1.0626,1.015,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1039,33,1.5671,0.9875,0.7667,1.9103,0.3838,0.347,0.2512,1.5337,1.7018,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,13,1.6657,1.0124,0.4164,2.278,0.0951,0.657,0.55,0.621,0.9468,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1041,28,0.1371,0.8566,0.4244,1.3839,0.843,0.6115,0.9443,1.3369,0.9351,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1042,20,0.711,1.1307,0.624,0.7503,0.3018,0.6733,0.3197,1.0749,0.9447,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1043,38,1.1414,1.2928,0.8582,2.6805,0.1432,0.7427,0.074,1.1655,1.2704,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1044,19,1.0232,1.1482,0.1675,1.9935,0.5633,1.2377,0.3655,1.3614,1.0345,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1045,21,0.3837,0.8121,1.2644,1.9002,0.031,0.985,0.2688,0.6939,1.3056,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1046,35,0.5621,0.9983,0.8583,1.3938,0.8078,1.6341,0.2392,0.8347,0.9851,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1047,39,0.9495,1.2935,1.1716,1.453,1.0449,1.0887,0.6614,0.8977,0.9563,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1048,30,1.2487,0.6127,1.2305,1.9182,1.0779,0.8714,0.9017,0.9631,1.4096,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1049,15,1.0091,1.37,1.5152,1.8937,0.0227,1.5593,0.6011,0.4458,0.9999,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1050,16,0.8639,0.7802,0.5299,1.8486,0.4647,0.7339,0.3935,1.6303,0.9548,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1051,27,1.2428,0.948,1.4669,1.6364,0.7524,0.808,0.0405,1.6298,1.0852,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1052,12,1.8446,0.6007,1.4139,2.0008,0.0,1.713,0.8152,0.7049,0.4381,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1053,25,2.246,1.0206,1.0484,1.4956,0.5693,0.6305,0.6502,0.759,0.8895,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
