age,gender,region,horoscope,personality1,personality2,personality3,personality4,personality5,personality6,personality7,personality8,game,personality9,personality10
24,female,D,Capricorn,1.3624,1.3773,1.7076,2.052,0.406,1.4871,0.5881,0.0,Starcraft,0.8633,0.9064
39,female,B,Gemini,1.2961,0.8445,1.4108,0.8194,0.0,1.2533,0.3888,0.0,The Lost Vikings,0.5806,1.0034
21,female,C,Gemini,0.6223,1.0853,0.6284,1.2069,0.7789,1.2327,0.0658,0.0,Starcraft,0.5264,1.2713
26,male,B,Libra,1.1314,0.7304,0.7049,1.9764,0.4207,1.1429,0.0094,0.0,Diablo,0.6622,0.5736
39,male,D,Taurus,1.8834,1.0786,0.6875,1.8834,1.3767,0.9657,0.1441,0.0,The Lost Vikings,0.2354,1.1761
18,female,E,Taurus,0.6443,1.2206,0.4983,0.894,0.4653,1.7913,0.7506,0.0,Overwatch,0.7156,0.9751
12,female,B,Cancer,1.1332,0.7412,1.0591,1.5201,0.1276,0.0717,0.2086,0.0,Overwatch,0.871,0.7552
27,female,C,Capricorn,0.9656,0.7266,0.4687,1.6376,0.2883,1.0465,0.57,0.0,Warcraft,0.7005,1.209
38,male,D,Sagittarius,1.2797,1.3572,1.8537,2.3846,0.4456,0.7843,0.5286,0.0,The Lost Vikings,0.6492,0.8262
27,male,B,Leo,1.4353,0.8379,0.8714,2.016,0.4084,0.9685,0.0332,0.0,Diablo,1.8821,1.0791
30,male,B,Sagittarius,1.1634,1.0213,0.7614,1.1775,0.2769,0.6491,0.8845,0.0,Diablo,1.4465,0.5565
29,male,D,Virgo,0.6914,0.8598,0.5537,2.3142,0.313,1.3386,0.8229,0.0,Warcraft,1.0431,1.136
35,male,A,Leo,1.2942,1.0955,0.6233,1.986,1.5636,0.8885,0.8794,0.0,Warcraft,1.4184,0.837
28,male,A,Aries,1.1929,0.9278,1.4793,1.9578,0.8967,0.8658,0.1576,0.0,Diablo,1.5965,0.7055
19,male,B,Virgo,0.9879,1.0352,1.1425,1.8331,0.3328,1.3732,0.0944,0.0,Diablo,0.9942,1.1142
29,male,D,Scorpio,0.8327,1.1037,1.322,2.4475,0.2644,1.6818,0.1432,0.0,Diablo,1.4941,1.0033
13,female,D,Virgo,0.8616,1.572,1.2266,1.4251,0.3524,0.7239,0.8387,0.0,Starcraft,1.7087,1.5939
34,female,D,Cancer,0.9778,1.1648,1.3852,0.7469,0.2281,1.2235,0.9367,0.0,The Lost Vikings,0.8362,1.3873
33,female,A,Sagittarius,0.8937,1.191,1.313,1.3229,0.8061,0.7457,0.7846,0.0,The Lost Vikings,1.4193,1.2743
26,male,B,Capricorn,0.1821,0.7542,0.8441,2.3647,0.681,1.6301,0.4322,0.0,Diablo,0.6142,1.4794
18,female,D,Scorpio,0.9019,1.341,0.8067,0.3314,0.2484,1.0045,0.7742,0.0,Starcraft,0.9894,1.041
14,female,C,Sagittarius,0.7701,1.3563,1.3945,0.9733,0.3611,0.8097,0.6468,0.0,Starcraft,1.2419,0.8363
35,male,E,Pisces,2.1985,1.2643,1.1299,1.6292,0.995,0.8975,0.1985,0.0,Diablo,1.0114,1.2791
33,female,D,Libra,0.7493,1.2442,1.4157,0.7599,0.7567,1.5278,0.0691,0.0,The Lost Vikings,0.7331,1.2489
20,female,B,Libra,0.3752,0.876,1.1622,0.7613,0.5281,0.4648,0.027,0.0,Overwatch,0.772,0.699
25,female,D,Scorpio,0.6882,0.8971,1.2428,0.8783,0.5256,0.6814,0.1178,0.0,Overwatch,0.7508,0.7598
37,male,B,Virgo,1.4884,0.6551,0.9794,2.7685,0.5764,0.9732,0.6593,0.0,Diablo,1.0955,0.9744
20,male,B,Libra,1.4698,1.4389,0.7171,2.2386,0.3364,1.0634,0.133,0.0,Diablo,1.8614,1.0484
22,female,B,Libra,1.7427,1.7303,1.1069,0.8678,0.4381,1.2395,0.5863,0.0,Starcraft,0.5416,1.3568
38,female,A,Capricorn,1.3366,0.7096,0.4224,0.728,1.2073,0.6083,0.878,0.0,The Lost Vikings,1.5844,1.3554
18,male,D,Gemini,0.6645,0.8166,1.4362,1.8495,0.2887,1.2132,0.2179,0.0,Diablo,1.3145,0.4937
26,male,A,Sagittarius,0.4857,1.381,0.747,2.5716,0.0,1.2144,0.366,0.0,Diablo,1.9294,1.0531
19,female,A,Pisces,1.069,0.7037,1.4917,0.7218,0.4949,1.4536,0.4946,0.0,Overwatch,1.3086,1.1657
22,female,B,Aquarius,1.6852,0.463,0.776,0.7552,0.2291,1.0746,0.7508,0.0,Overwatch,1.4715,0.865
17,male,C,Aries,1.0386,1.0953,1.2773,2.0861,0.2567,1.1848,0.297,0.0,Diablo,1.5895,0.8403
29,male,D,Taurus,1.1772,0.8537,0.9889,1.9567,0.5837,1.2293,0.3282,0.0,Diablo,1.1653,1.0668
34,male,D,Aries,1.7625,1.064,1.3579,2.4802,0.9884,1.3993,0.8391,0.0,The Lost Vikings,0.5745,1.765
32,male,B,Aquarius,1.2169,1.1797,1.4964,1.4048,1.153,1.6874,0.6517,0.0,The Lost Vikings,1.3513,1.103
27,male,E,Libra,0.8555,1.0175,0.9204,2.4023,0.9967,0.8062,0.3008,0.0,Diablo,0.6054,0.8713
32,female,B,Taurus,0.7327,1.0362,0.8003,0.5981,0.5415,1.3925,0.9133,0.0,The Lost Vikings,0.8591,1.411
11,male,B,Capricorn,0.4683,1.3532,0.9386,1.238,0.2995,0.41,0.1386,0.0,Overwatch,1.0797,1.2654
34,male,A,Libra,2.0751,1.0494,0.4957,1.3057,0.5993,0.879,0.8724,0.0,Diablo,1.1771,0.6256
29,male,E,Libra,0.6478,1.4876,1.3731,2.227,0.0206,1.2043,0.8074,0.0,Diablo,1.4669,1.255
27,female,A,Virgo,0.9009,1.042,0.9674,0.7815,0.1501,0.5494,0.6995,0.0,Overwatch,1.2113,0.5629
29,female,B,Sagittarius,0.8957,0.21,0.7883,1.5021,0.1563,0.6964,0.2982,0.0,Overwatch,0.0326,1.2237
36,female,B,Virgo,0.0,1.0324,1.6481,1.4242,0.9688,0.604,0.2481,0.0,The Lost Vikings,0.6648,0.6062
38,female,B,Scorpio,0.8289,0.7644,0.6697,0.4016,1.3125,0.9896,0.9732,0.0,The Lost Vikings,1.1108,0.515
23,male,B,Virgo,1.0735,0.7236,0.7927,1.5577,0.7518,1.2605,0.3074,0.0,Diablo,1.6732,0.6053
33,male,D,Taurus,1.3833,0.4439,0.9229,1.9119,0.5619,0.6923,0.5311,0.0435,The Lost Vikings,1.0532,0.6256
28,male,D,Taurus,0.9428,0.7399,1.1571,2.6097,0.2142,1.2825,0.0504,0.0,Warcraft,0.8651,1.4833
31,male,A,Leo,1.2237,0.845,1.0308,1.6328,1.0334,1.5805,0.9175,0.0,The Lost Vikings,0.5688,0.7125
14,male,C,Scorpio,1.1784,0.7452,1.152,2.0079,0.2407,1.7238,0.5222,0.0,Hearthstone,1.0385,0.9001
29,male,E,Libra,0.7963,1.5568,1.2366,1.6409,0.8479,0.9215,0.0225,0.0,Diablo,0.7248,0.7841
20,female,C,Libra,0.4217,0.4932,0.9868,0.485,0.275,1.3174,0.5643,0.0,Overwatch,0.2551,1.3776
35,male,C,Libra,0.6936,0.8743,1.128,1.962,1.0147,1.008,0.0683,0.0,The Lost Vikings,1.5627,1.0722
31,female,D,Capricorn,0.7388,1.1193,0.8042,1.6548,0.0,1.5344,0.787,0.0,The Lost Vikings,1.4465,0.8868
21,female,E,Taurus,1.6014,1.084,0.4221,0.9778,0.5973,1.5917,0.8908,0.0,Hearthstone,0.5978,1.0949
26,male,E,Leo,1.435,0.9729,0.7819,2.0074,0.527,1.2684,0.834,0.0,Diablo,1.5587,1.0184
30,female,C,Cancer,0.585,0.8012,0.8566,0.5279,0.6069,1.4617,0.6505,0.0,Hearthstone,0.6122,0.9821
24,male,B,Virgo,1.095,0.7156,1.0818,2.1854,0.4226,1.2199,0.4054,0.0,Diablo,0.8718,1.0642
39,male,A,Taurus,0.3927,1.1252,1.1161,2.463,0.584,1.5633,0.1081,0.0,The Lost Vikings,0.4905,0.6611
22,female,D,Aquarius,1.3706,1.1844,1.1846,1.0158,0.5695,1.4032,0.8503,0.0,Hearthstone,0.82,1.174
13,female,C,Virgo,0.6792,1.1515,0.9531,0.9347,0.3642,1.3928,0.0217,0.1444,Overwatch,0.7895,1.2931
24,male,B,Sagittarius,1.5305,1.608,0.6585,2.3317,0.5481,0.9215,0.4383,0.0,Diablo,0.2967,1.4179
23,female,A,Aquarius,0.7442,0.8885,0.5445,1.1397,0.6091,0.4885,0.0268,0.0,Overwatch,0.2794,0.7313
22,female,A,Sagittarius,0.2447,0.6149,1.4101,1.019,0.1024,1.4481,0.5634,0.0,Overwatch,1.0869,0.6952
21,female,D,Capricorn,0.5134,1.365,0.9426,0.8626,0.5329,1.1688,0.4972,0.0,Starcraft,0.1992,1.7221
32,female,B,Aquarius,0.7199,0.889,1.4105,1.2876,1.0179,0.9984,0.7904,0.0,The Lost Vikings,0.2873,1.5053
30,male,D,Aquarius,0.5802,1.1306,0.5728,1.3946,0.4542,1.3202,0.7681,0.0,Diablo,0.8455,0.6853
13,male,A,Cancer,0.5082,0.8952,0.8841,1.679,0.3636,1.0455,0.7222,0.0,Overwatch,0.8182,1.3387
37,male,A,Capricorn,1.714,1.0253,1.1317,2.1894,0.7598,1.2033,0.6883,0.0,The Lost Vikings,0.6913,1.0236
24,female,E,Pisces,0.0,1.4647,0.7698,0.6048,0.0,1.1579,0.887,0.0,Overwatch,1.6549,0.9011
27,male,B,Pisces,0.4614,0.7332,0.4927,1.6594,0.3241,1.6103,0.8678,0.0,Diablo,0.9727,0.9007
21,male,E,Sagittarius,1.2145,0.7983,1.0892,2.0444,0.6195,1.4847,0.1469,0.0,Diablo,1.5649,0.5439
31,male,A,Sagittarius,1.1074,0.7529,1.0619,1.9899,0.4559,0.9523,0.0517,0.0,The Lost Vikings,0.9709,1.3687
36,female,B,Aries,1.6911,0.6099,1.2388,0.4107,0.1547,0.3322,0.9862,0.0,The Lost Vikings,1.8243,1.0815
23,male,B,Aquarius,0.4222,1.1879,0.8595,2.0553,0.7366,0.9998,0.9796,0.0,Diablo,1.4628,1.1264
33,female,C,Gemini,0.6867,0.732,0.7464,1.2976,1.0548,0.8534,0.2265,0.0,The Lost Vikings,0.4863,1.0269
20,female,C,Pisces,0.2344,1.1042,1.8912,1.3802,0.7277,1.0881,0.8823,0.0,Overwatch,0.8774,1.0696
14,female,A,Aries,2.5837,0.6883,1.1734,0.9223,0.3821,1.1599,0.4824,0.0,Hearthstone,1.0855,0.4981
20,male,E,Virgo,1.505,0.7663,0.9076,1.899,0.3339,1.3699,0.9322,0.0,Diablo,0.7781,1.0078
35,male,E,Virgo,0.7655,0.7823,1.642,2.6803,1.4819,0.6544,0.9253,0.0,The Lost Vikings,1.1127,0.8965
19,female,D,Gemini,0.5555,1.227,0.9097,1.174,0.5719,1.0976,0.7725,0.0,Overwatch,1.423,0.4473
30,female,A,Virgo,0.8433,1.2166,0.823,1.0918,0.6018,0.6983,0.6255,0.0,Starcraft,1.0587,0.9182
16,female,E,Sagittarius,1.0742,1.5113,0.6821,1.0224,0.2599,0.2782,0.7966,0.0,Overwatch,1.4037,0.9004
28,male,A,Sagittarius,0.8519,0.8391,0.4109,2.7052,1.0255,0.3541,0.5721,0.0,Warcraft,0.9701,1.2891
27,female,B,Capricorn,0.8986,0.7157,0.5941,0.6566,0.1355,0.7717,0.8569,0.0,Overwatch,1.5853,1.4699
37,female,A,Sagittarius,1.5102,1.1507,0.7998,1.5805,0.3472,1.4881,0.7396,0.0,The Lost Vikings,0.9794,0.0458
11,female,B,Cancer,1.1775,0.6915,0.7336,1.2807,0.2002,1.4586,0.0077,0.0,Overwatch,1.4373,1.766
38,male,E,Virgo,1.3522,1.2812,1.0566,2.2209,0.6812,1.5687,0.1524,0.0,Diablo,1.375,1.9943
13,male,C,Sagittarius,1.8352,1.0069,0.6027,1.7375,0.069,1.5522,0.2984,0.0,Diablo,0.9905,1.2338
10,female,E,Virgo,1.2149,1.1548,0.904,1.5353,0.1113,0.8597,0.009,0.0151,Overwatch,1.0499,0.8565
11,female,E,Aquarius,1.6782,1.3057,0.9733,1.0905,0.2626,1.511,0.4058,0.0,Overwatch,0.2677,0.8917
12,male,A,Aquarius,1.6799,0.9165,1.3726,1.9544,0.2118,0.9376,0.8844,0.0,Diablo,0.577,1.3821
21,male,D,Capricorn,1.7418,1.2673,1.3871,1.9612,0.0121,0.9453,0.6848,0.0,Diablo,0.7472,0.6533
32,female,D,Scorpio,0.7165,0.8144,1.4259,0.452,0.0,1.328,0.6537,0.0,The Lost Vikings,1.0331,0.9568
24,female,C,Capricorn,0.8388,1.2709,0.3405,0.8984,0.5797,1.2061,0.5463,0.0,Starcraft,1.0207,1.447
25,female,C,Sagittarius,1.0722,0.6494,1.8355,0.8778,0.5332,0.9884,0.8544,0.0,Heroes of the Storm,1.2088,1.4824
31,female,E,Virgo,0.8221,1.4636,0.1635,1.4244,0.7041,0.2571,0.4882,0.0,The Lost Vikings,1.1723,0.9335
27,male,E,Virgo,1.9581,1.0611,0.6613,1.3639,0.1576,1.1574,0.8119,0.0,Diablo,1.1417,1.1612
11,female,D,Aquarius,1.1235,0.7917,1.0399,0.6276,0.1538,0.9561,0.5257,0.0,Overwatch,1.0337,0.4166
39,female,C,Scorpio,1.0058,1.4665,0.627,0.1588,1.2683,0.6145,0.7962,0.0,The Lost Vikings,0.7755,0.4251
25,male,B,Cancer,1.5641,0.4066,1.282,1.856,0.2946,1.1177,0.5717,0.0,Diablo,1.327,0.7022
20,male,B,Capricorn,0.8593,1.151,0.8633,1.5647,0.8052,1.3916,0.263,0.0,Diablo,0.6965,0.8491
39,female,E,Aquarius,1.3428,0.8349,1.7352,0.7033,0.4828,0.6201,0.945,0.0,The Lost Vikings,1.1409,0.5477
25,male,B,Aries,0.6034,0.4232,0.661,1.6908,0.233,0.3158,0.1356,0.0,Diablo,0.6075,0.4933
27,male,B,Aries,0.9052,1.0624,1.3435,2.1339,1.1226,0.6877,0.2577,0.0,Diablo,1.6977,0.9828
16,female,D,Virgo,0.7513,1.2155,1.4214,1.3281,0.6114,0.9987,0.1116,0.0,Overwatch,1.218,1.335
21,male,E,Sagittarius,0.6531,1.3113,1.5868,1.6205,0.5568,1.365,0.0141,0.0,Diablo,0.6036,0.8736
17,female,B,Aries,0.6404,0.7573,0.4186,0.8564,0.0,1.5594,0.2099,0.0,Overwatch,1.0347,0.995
19,female,C,Leo,1.4187,1.1751,1.7258,1.1649,0.2267,0.9977,0.2771,0.0,Starcraft,1.1094,1.6417
28,male,E,Aries,0.4144,1.1304,1.0087,1.3032,0.6973,1.0631,0.3622,0.0,Diablo,1.1804,0.405
20,female,D,Capricorn,0.9077,1.0752,0.7403,1.3589,0.6594,1.0722,0.879,0.0,Overwatch,0.9915,1.2882
17,female,B,Cancer,0.1723,0.9955,1.2969,1.2439,0.3464,0.8537,0.7319,0.0,Overwatch,0.7585,0.852
29,female,C,Aquarius,0.6335,1.213,1.6883,1.0689,0.5939,0.1958,0.0809,0.0,Starcraft,0.0,1.0129
27,male,B,Cancer,1.4569,1.1529,1.1253,1.1331,0.4221,0.5429,0.799,0.0,Diablo,1.3887,1.2486
21,female,B,Scorpio,0.1685,0.5926,1.5513,0.9311,0.9686,1.1493,0.4085,0.0,Overwatch,0.978,0.6715
15,female,D,Cancer,1.6291,0.7918,1.6852,1.1662,0.0948,0.4566,0.4524,0.0,Overwatch,1.4427,0.8688
10,male,A,Aries,0.9628,1.7271,1.4868,1.5774,0.3977,0.7474,0.6391,0.0,Starcraft,1.0206,0.91
11,female,A,Gemini,1.6579,0.984,1.5525,0.7271,0.3435,1.041,0.3526,0.0,Overwatch,1.2513,1.044
39,male,B,Gemini,1.7035,1.2934,1.283,2.4278,0.6872,0.8109,0.7245,0.0,Diablo,1.3506,1.3248
34,male,E,Sagittarius,0.759,1.5351,0.822,2.5027,0.1336,0.2691,0.0892,0.0,Diablo,1.1055,1.3166
20,male,B,Libra,0.7657,1.3375,0.6823,2.5369,0.3597,1.2245,0.888,0.0,Diablo,0.5018,0.2699
39,male,B,Libra,0.6372,1.2053,1.2341,1.4127,0.3126,0.8915,0.874,0.0,The Lost Vikings,0.7248,1.8939
13,female,A,Virgo,0.6541,0.9478,1.114,0.9428,0.3301,0.9247,0.3459,0.0,Overwatch,1.0576,1.1164
15,female,D,Libra,0.5529,1.2086,1.3098,1.2503,0.1907,1.2564,0.3297,0.0,Overwatch,1.0895,1.0235
19,male,A,Pisces,0.8951,1.4484,1.1014,1.4231,0.6608,1.7493,0.4646,0.0,Diablo,0.3139,1.4748
18,male,A,Gemini,0.9566,0.9041,0.8236,2.4385,0.0094,0.7222,0.7639,0.0,Diablo,1.1407,0.915
11,male,A,Capricorn,0.4489,0.8515,0.7414,1.4348,0.3804,1.3961,0.9582,0.0,Overwatch,1.2318,1.4589
16,female,D,Aries,1.2502,0.8528,0.9706,0.7935,0.3767,1.2443,0.9519,0.0,Overwatch,0.9406,1.0178
15,male,E,Scorpio,1.1036,0.3809,1.3733,1.4604,0.1383,0.9913,0.9428,0.0,Diablo,1.0596,0.6103
23,male,C,Aquarius,1.3078,1.5088,0.7929,1.7053,0.193,1.0802,0.347,0.0,Starcraft,1.0496,0.7135
10,female,C,Scorpio,1.2801,0.995,0.3827,0.173,0.2459,1.3368,0.7333,0.0,Hearthstone,0.9645,0.8632
25,male,B,Pisces,0.0,0.5902,1.267,1.9056,0.1922,1.2094,0.0326,0.0,Overwatch,1.1827,0.5058
31,female,C,Capricorn,1.2478,1.1583,1.4714,0.2067,0.6315,0.9821,0.3641,0.0,The Lost Vikings,0.3014,0.641
28,female,A,Sagittarius,1.1248,1.5381,0.9026,1.2349,0.2183,0.9416,0.6952,0.0859,Starcraft,0.2194,1.8372
27,male,D,Libra,1.3266,1.5582,1.4123,1.3445,0.6181,1.261,0.8722,0.0,Diablo,1.8327,1.4062
12,male,C,Taurus,1.7608,1.4534,0.1044,2.5377,0.2363,1.039,0.1192,0.0,Diablo,1.2216,0.3366
25,male,C,Aries,0.4972,1.0718,1.3076,2.2951,0.9194,0.8506,0.752,0.0,Warcraft,0.6501,1.6918
34,female,A,Gemini,0.5831,0.789,0.6428,1.0664,0.738,0.7831,0.8956,0.0,The Lost Vikings,1.5397,0.9846
25,male,D,Capricorn,0.5035,0.9481,1.4268,2.195,0.6076,1.0486,0.9689,0.0,Diablo,1.3451,0.8224
13,female,E,Gemini,0.8789,0.4017,1.1198,0.9765,0.141,1.7919,0.7128,0.0,Overwatch,1.6969,0.4416
11,female,B,Scorpio,1.5489,1.1017,0.1331,1.4125,0.3163,1.2065,0.7464,0.0,Overwatch,0.8802,1.115
14,male,E,Aries,1.3845,0.667,1.1782,3.0846,0.2836,0.2093,0.9203,0.0,Diablo,1.0363,0.5853
31,female,E,Virgo,0.543,0.774,0.5122,0.7547,0.1575,1.0883,0.285,0.0,The Lost Vikings,0.8787,0.9051
37,male,D,Taurus,2.3791,0.6692,1.2516,2.4285,1.2248,0.7128,0.606,0.0,Warcraft,0.9483,1.045
27,male,C,Gemini,1.357,1.2225,1.2473,2.3444,0.7645,0.3054,0.0406,0.0,Diablo,1.2377,1.0476
17,male,D,Virgo,1.551,1.0422,0.8416,2.8556,0.4902,0.5928,0.2838,0.0,Warcraft,0.4531,1.1968
28,female,A,Aries,1.4483,0.9565,0.4597,1.224,1.1836,1.1199,0.9579,0.0,Warcraft,1.2686,1.0547
21,male,E,Pisces,1.8264,1.112,1.2633,1.6129,0.5467,0.0323,0.3323,0.0,Diablo,1.4075,0.9608
23,male,A,Scorpio,1.534,0.9654,0.4039,2.3098,0.7725,1.1853,0.3772,0.0,Diablo,0.3805,0.7391
27,female,D,Sagittarius,1.2558,1.0056,1.0118,0.972,0.3441,0.7011,0.6023,0.0,Starcraft,1.184,0.855
38,male,D,Aries,0.3255,1.3329,1.3473,1.8556,0.2338,1.3046,0.3474,0.0,The Lost Vikings,0.9463,0.8834
33,female,C,Capricorn,0.593,1.01,1.4668,0.9879,1.0746,1.3218,0.8287,0.0,The Lost Vikings,1.0025,0.9706
22,female,B,Gemini,1.5234,1.1682,0.9379,1.0331,0.5706,1.3626,0.237,0.0,Hearthstone,1.1037,0.782
18,female,B,Libra,0.6426,0.4194,1.5507,0.8944,0.0746,1.3094,0.808,0.0,Overwatch,1.4309,1.3109
26,female,B,Capricorn,0.8512,1.6262,0.4944,0.8663,0.54,0.4836,0.2323,0.0,Starcraft,0.7855,1.2211
18,female,C,Virgo,0.3746,1.1413,1.048,1.3033,0.2108,0.8419,0.4455,0.0,Overwatch,0.3721,1.5013
21,male,C,Scorpio,1.4088,1.2156,0.8608,1.5247,0.7124,1.4041,0.8584,0.0,Diablo,1.7604,1.5174
19,female,D,Aries,0.9075,1.0481,0.5056,0.9062,0.5538,1.178,0.8812,0.0,Overwatch,1.1852,1.7013
20,male,B,Taurus,0.9776,1.2044,0.5171,1.3882,0.3855,1.3088,0.467,0.0,Diablo,0.6962,1.2921
16,female,A,Capricorn,0.4863,1.1348,0.4604,0.8392,0.2046,0.4814,0.2232,0.0,Overwatch,1.5445,1.7429
36,male,C,Aries,1.1353,0.8984,0.5468,1.7389,0.794,1.7031,0.8761,0.0,The Lost Vikings,1.104,0.6162
30,female,D,Virgo,1.482,0.761,0.9717,1.1578,0.6434,0.6561,0.5232,0.0,Warcraft,0.8443,0.4921
18,female,C,Pisces,0.8258,1.0945,0.654,1.0692,0.4857,1.2868,0.0671,0.0,Hearthstone,0.6735,1.4928
36,male,C,Scorpio,0.3088,1.2347,1.2884,2.1074,1.3072,1.566,0.5118,0.0,The Lost Vikings,0.9085,1.1829
21,female,D,Sagittarius,0.5577,1.0595,0.8819,0.8858,0.6221,0.6805,0.3972,0.0,Overwatch,0.7668,1.7514
14,female,E,Scorpio,0.8239,0.9285,0.6178,1.6307,0.1747,1.196,0.1615,0.0,Overwatch,0.3833,0.9291
18,male,A,Capricorn,0.5656,0.9989,1.4961,2.1154,0.1722,0.9731,0.9947,0.0,Diablo,1.528,1.0792
11,male,C,Aries,1.6095,1.0173,0.9556,2.0543,0.1213,0.7915,0.4176,0.0,Diablo,0.7402,1.3135
19,female,A,Aries,0.6982,1.3224,0.7349,0.5224,0.3186,0.4922,0.874,0.0,Overwatch,0.9407,1.0823
15,female,C,Leo,1.7492,1.7035,0.6384,1.2074,0.4206,1.3488,0.8544,0.0,Starcraft,0.9357,0.0
31,male,D,Gemini,1.5817,1.0869,0.5558,1.1144,1.2603,0.3387,0.1112,0.0,The Lost Vikings,1.231,1.4296
34,female,A,Leo,0.0771,0.94,0.6347,1.0291,0.5512,0.7524,0.5537,0.0,The Lost Vikings,0.7603,0.9898
30,female,D,Gemini,0.8559,0.8836,0.8927,1.4456,0.7823,0.9788,0.4784,0.0,Warcraft,0.955,1.6723
21,female,B,Leo,1.3534,1.2297,0.5438,1.5273,0.8726,0.8164,0.9157,0.0,Overwatch,1.0604,0.3546
16,male,C,Leo,0.5583,0.8778,0.966,2.8771,0.3804,1.0426,0.0246,0.0,Warcraft,1.2428,0.7323
21,female,B,Scorpio,1.193,0.8621,0.7765,1.4799,0.6551,0.7864,0.9228,0.0,Overwatch,1.0343,0.1682
20,female,A,Gemini,1.8282,1.2167,1.3427,0.6898,0.4623,1.4149,0.8322,0.0,Hearthstone,0.7487,1.3904
11,female,B,Cancer,1.3559,0.9375,1.1599,1.3005,0.3208,1.3706,0.3636,0.0,Overwatch,1.1429,1.3759
38,male,E,Libra,0.8249,1.0692,1.3234,2.0162,0.9599,1.4491,0.7073,0.0,Diablo,1.0215,1.3169
33,female,E,Aries,0.1129,0.287,1.5836,1.7931,1.7672,0.9689,0.7563,0.0,The Lost Vikings,2.1169,1.2582
30,female,A,Taurus,1.4344,1.2138,1.0374,1.2109,0.6656,1.4275,0.6947,0.0,Hearthstone,0.0,0.3919
32,female,A,Sagittarius,1.4434,1.0115,1.0875,0.5237,1.5237,0.6835,0.3279,0.0,The Lost Vikings,0.9733,0.6016
33,male,E,Virgo,0.7203,0.8929,1.0711,2.1508,0.4912,1.5631,0.3667,0.0,Diablo,0.8403,0.9643
33,female,B,Aquarius,1.1048,0.6959,0.6768,0.8687,1.1607,0.6787,0.7089,0.0,The Lost Vikings,1.0439,1.182
24,female,D,Sagittarius,0.9909,1.0951,0.4917,0.7494,0.1135,0.7831,0.6585,0.0,Starcraft,0.6039,1.5848
24,female,D,Taurus,1.3633,0.704,0.8674,0.769,1.1459,1.5369,0.178,0.0,Hearthstone,0.8168,0.954
36,female,C,Scorpio,1.5465,1.1115,1.6911,0.994,1.3084,1.15,0.7691,0.0,The Lost Vikings,1.3672,0.3998
18,female,A,Aquarius,0.8308,0.8309,1.0328,0.6622,0.2063,1.1913,0.4939,0.0,Overwatch,1.1487,0.1004
38,female,A,Capricorn,0.6691,0.9729,1.223,0.401,0.5077,1.2317,0.8361,0.0,The Lost Vikings,0.8601,0.8954
17,female,E,Scorpio,0.9729,2.0562,0.2037,1.2145,0.0,0.8146,0.2571,0.0,Starcraft,1.2428,0.623
38,female,C,Cancer,2.0008,0.6608,0.9533,1.4437,0.8701,0.8679,0.7403,0.0,The Lost Vikings,1.047,0.9133
31,female,C,Libra,0.7328,0.5225,0.7318,0.6134,0.4045,0.7756,0.6226,0.0,The Lost Vikings,0.8451,1.0188
20,male,E,Aries,1.7512,0.7884,1.2038,1.9554,0.1446,1.0441,0.007,0.0,Diablo,1.0588,1.2717
13,female,E,Taurus,0.6678,0.6875,0.9004,1.5173,0.0812,0.7547,0.1418,0.0,Overwatch,0.5333,1.1381
32,female,A,Aries,0.3819,1.2434,1.2281,0.4764,0.5266,1.2106,0.4528,0.0,The Lost Vikings,0.5593,1.2031
31,female,D,Virgo,1.1585,1.2234,0.9349,0.4857,0.6625,0.167,0.4826,0.0,The Lost Vikings,0.3065,0.8322
31,male,C,Sagittarius,0.8638,0.7389,0.6643,1.7027,0.1343,1.0669,0.2989,0.0,The Lost Vikings,1.8526,1.2471
34,female,D,Virgo,0.6648,0.8329,1.9944,0.4405,0.2707,0.1876,0.0103,0.0,The Lost Vikings,0.8191,1.3666
28,male,E,Scorpio,0.0,1.3812,1.2104,2.0118,0.9575,0.8796,0.348,0.0,Diablo,0.7414,1.432
23,male,A,Leo,1.4709,1.4318,0.8928,1.0441,0.4083,1.5647,0.438,0.0,Diablo,0.7175,0.807
23,female,D,Sagittarius,1.5394,1.1523,1.3919,0.5529,1.0189,0.7189,0.0699,0.0,Starcraft,1.6699,0.5087
23,male,A,Scorpio,1.5462,1.3728,1.4555,1.7313,0.8196,0.8635,0.3447,0.0,Diablo,0.7065,0.8469
32,male,B,Pisces,1.4878,1.9939,1.1894,2.3559,1.1065,0.8844,0.4269,0.0,The Lost Vikings,1.4087,1.2007
17,male,C,Libra,1.1627,0.4786,1.4661,2.0523,0.1393,1.5008,0.9554,0.0,Diablo,0.5487,0.9077
38,male,C,Virgo,1.1323,1.4466,0.944,2.5983,0.3378,1.5079,0.0409,0.0,The Lost Vikings,1.0275,1.6494
19,male,E,Scorpio,0.5359,1.3525,0.4651,2.4164,0.371,0.32,0.4691,0.0,Diablo,0.9072,0.5391
39,female,E,Taurus,0.5654,1.5917,1.0225,1.2029,0.7508,0.4002,0.651,0.0,The Lost Vikings,0.4323,0.6382
26,female,D,Aries,0.0,1.1586,1.4204,0.9284,0.7388,0.826,0.0005,0.0,Overwatch,1.1672,1.5018
13,male,B,Scorpio,0.6779,1.0508,1.2105,1.7035,0.1817,0.8866,0.1173,0.0876,Overwatch,1.016,1.2363
30,male,C,Leo,1.0096,1.4014,0.7117,2.9345,1.0326,0.3144,0.042,0.0,Warcraft,0.3987,1.1541
